OBJECTID,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,Id,Id2,Geography,"Total; Est",Households,"Total; E_1",Househol_1,"Total; E_2",Househol_2,"Total; E_3",Househol_3,Househol_4,Id_2,Id2_2,Geography_,"Total; E_4","Total; E_5","Total; E_6","Total; E_7","Total; E_8","Total; E_9","Total; E10","Total; E11","Total; E12","Total; E13","Total; E14","Total; E15","Total; E16","Total; E17","Total; E18","Total; E19","Total; E20","Total; E21","Total; E22","Total; E23","Total; E24","Total; E25","Total; E26","Total; E27","Total; E28","Total; E29",_count,_sum,_mean
354.00000,17031171000,Census Tract 1710,1393042.00000,0.00000,+41.9418072,-87.7965238,1400000US17031171000,17031171000,"Census Tract 1710, Cook County, Illinois",2622,96,122,73,2500,121,38.7,6.8,39.3,1400000US17031171000,17031171000,"Census Tract 1710, Cook County, Illinois",7148,549,3651,348,3497,382,3.9,1.7,6.3,2.8,1.5,1.4,6.4,2.2,6.6,2.5,6.3,4.1,5.7,1.9,5.9,2.5,5.4,2.7,5.3,1.8,70455.000000000000000,4493.348041255612770,0.063776141384651
340.00000,17031160900,Census Tract 1609,657736.00000,0.00000,+41.9500821,-87.7226082,1400000US17031160900,17031160900,"Census Tract 1609, Cook County, Illinois",1005,83,25,21,980,87,34.3,9.1,84,1400000US17031160900,17031160900,"Census Tract 1609, Cook County, Illinois",2618,343,1361,210,1257,210,3.4,2.1,5,3.5,1.7,1.8,2.3,1.5,1.5,1.7,3,2.2,9.4,4.3,11.2,5.8,7.6,5.1,5.8,2.8,33266.000000000000000,15376.472415186464787,0.462227872758566
341.00000,17031161000,Census Tract 1610,426501.00000,0.00000,+41.9499766,-87.7306829,1400000US17031161000,17031161000,"Census Tract 1610, Cook County, Illinois",784,88,0,119,784,88,22.7,7.8,,1400000US17031161000,17031161000,"Census Tract 1610, Cook County, Illinois",1799,210,795,164,1004,156,6,4.3,7.7,6,4.7,5.6,8.7,5.3,3,3.2,13.1,8.4,0.7,0.9,0,4,1.2,1.6,3,2.8,21578.000000000000000,16214.378103256225586,0.751430999316722
344.00000,17031161300,Census Tract 1613,497601.00000,0.00000,+41.9426994,-87.7310023,1400000US17031161300,17031161300,"Census Tract 1613, Cook County, Illinois",1512,90,245,105,1267,115,29.8,7,20,1400000US17031161300,17031161300,"Census Tract 1613, Cook County, Illinois",4146,492,2209,353,1937,255,6.3,3.1,7.6,4.3,4.8,3.5,5.1,2.4,6.2,3.9,3.8,2.3,4.5,1.6,4.2,2.3,4.8,2.8,7.4,3.2,25162.000000000000000,3863.991573080420494,0.153564564544965
1352.00000,17031831100,Census Tract 8311,1315160.00000,0.00000,+41.9428559,-87.7174955,1400000US17031831100,17031831100,"Census Tract 8311, Cook County, Illinois",2623,157,289,132,2334,201,20.7,5.4,26.6,1400000US17031831100,17031831100,"Census Tract 8311, Cook County, Illinois",6959,710,3709,465,3250,362,8.6,2.7,11.6,3.7,5,3.6,6.7,2.1,5.4,2.3,8.2,3.9,4.5,2.1,4.4,3.1,4.5,2.3,6.9,2.3,65350.000000000000000,3691.332492450402242,0.056485577543235
330.00000,17031160100,Census Tract 1601,593564.00000,0.00000,+41.9646284,-87.7427951,1400000US17031160100,17031160100,"Census Tract 1601, Cook County, Illinois",978,64,20,24,958,67,36.2,9.8,50,1400000US17031160100,17031160100,"Census Tract 1601, Cook County, Illinois",2362,279,1070,159,1292,197,6.2,4.2,6.4,5.6,6,5.2,10.2,3.8,5.7,4.3,13.9,7.9,6.2,3.5,4.3,3.3,7.7,6.1,3.7,2.4,30014.000000000000000,2710.245960174594074,0.090299392289418
331.00000,17031160200,Census Tract 1602,957173.00000,0.00000,+41.9587937,-87.7384000,1400000US17031160200,17031160200,"Census Tract 1602, Cook County, Illinois",1407,49,132,58,1275,70,22.7,5.3,34.1,1400000US17031160200,17031160200,"Census Tract 1602, Cook County, Illinois",3750,387,1910,206,1840,305,10.1,3,11,4.2,9.1,3.6,4,1.6,3.2,2.2,4.8,2.9,8.3,3.4,9.1,5.2,7.4,3.9,3.4,1.5,48438.000000000000000,22900.426230369135737,0.472778112852908
602.00000,17031440700,Census Tract 4407,327461.00000,0.00000,+41.7347514,-87.6096294,1400000US17031440700,17031440700,"Census Tract 4407, Cook County, Illinois",620,63,114,68,506,77,46.8,14.8,39.5,1400000US17031440700,17031440700,"Census Tract 4407, Cook County, Illinois",1893,283,954,211,939,145,3.4,2.5,4.7,4.7,2,3,2.9,3.2,0,3.3,5.9,6.2,9.1,4.8,13.3,9.5,4.8,5.2,7.4,4.4,16577.000000000000000,0.000000000000000,0.000000000000000
603.00000,17031440800,Census Tract 4408,279123.00000,0.00000,+41.7317114,-87.6033280,1400000US17031440800,17031440800,"Census Tract 4408, Cook County, Illinois",804,76,273,83,531,111,20.8,7.7,5.9,1400000US17031440800,17031440800,"Census Tract 4408, Cook County, Illinois",1954,284,875,218,1079,194,7.3,3.6,7.8,4.7,7,5.3,4.5,3.1,8.8,6.6,0.9,1.4,7.9,4.8,9.5,9,6.7,5,10,3.9,14115.000000000000000,0.000000000000000,0.000000000000000
615.00000,17031470100,Census Tract 4701,1589028.00000,0.00000,+41.7282207,-87.5964894,1400000US17031470100,17031470100,"Census Tract 4701, Cook County, Illinois",1148,98,304,110,844,115,55.7,7.8,30.6,1400000US17031470100,17031470100,"Census Tract 4701, Cook County, Illinois",3432,626,1536,332,1896,423,3.7,2.4,1,1.5,5.9,4.1,5.7,2.9,4,3.1,7.1,5.5,11.2,4.5,9.6,5.9,12.4,6.5,8.1,3.9,80403.000000000000000,1004.405794379255894,0.012492143258078
588.00000,17031430600,Census Tract 4306,333359.00000,0.00000,+41.7644133,-87.5713730,1400000US17031430600,17031430600,"Census Tract 4306, Cook County, Illinois",751,101,129,72,622,99,28.5,8.4,41.9,1400000US17031430600,17031430600,"Census Tract 4306, Cook County, Illinois",1544,299,667,174,877,226,5.8,3.9,3.3,5.1,7.6,6.1,4.4,3.7,5.4,6.6,3.6,4,5.1,3,5.8,5.2,4.6,4.1,8.4,4.1,16891.000000000000000,913.976531817577779,0.054110267705735
589.00000,17031430700,Census Tract 4307,189458.00000,178320.00000,+41.7652716,-87.5608903,1400000US17031430700,17031430700,"Census Tract 4307, Cook County, Illinois",1260,114,360,118,900,141,19.1,7.6,10,1400000US17031430700,17031430700,"Census Tract 4307, Cook County, Illinois",2386,437,1332,337,1054,200,8.4,4.3,8.9,5.6,7.8,5.5,9.2,5.5,13,8.5,4.4,3.8,1.2,2,1.8,3.4,0.5,0.8,6.2,3.7,18642.000000000000000,1403.883837023749948,0.075307576280643
180.00000,17031030800,Census Tract 308,567414.00000,0.00000,+41.9799123,-87.6641880,1400000US17031030800,17031030800,"Census Tract 308, Cook County, Illinois",2069,150,91,64,1978,149,12.2,4.4,14.3,1400000US17031030800,17031030800,"Census Tract 308, Cook County, Illinois",4366,517,2198,294,2168,355,3.1,1.8,2.7,2.5,3.5,2.8,6.4,3.4,4.5,2.9,8.3,5.5,5.4,4.2,7.9,6.6,2.9,2.9,4.5,3.6,28706.000000000000000,251.206829754533885,0.008751021729065
507.00000,17031300700,Census Tract 3007,329127.00000,0.00000,+41.8480720,-87.7124504,1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois",1081,121,274,105,807,134,20.4,7.9,8.4,1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois",4167,580,2127,350,2040,332,12.8,5.1,8.4,4.9,17.5,8,8.9,3,5.3,3.7,12.6,5.1,6.6,2.5,7.8,3.6,5.4,3,5.2,2.4,16653.000000000000000,3856.109579820185900,0.231556451079096
512.00000,17031301600,Census Tract 3016,329517.00000,0.00000,+41.8407572,-87.7122520,1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois",1191,103,261,105,930,122,17.9,6.7,13,1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois",4203,538,1981,294,2222,364,12.9,4.3,12.6,6.2,13.1,4.7,11.3,3.5,11.4,6,11.2,3.4,10.4,3.3,6.5,3.8,13.9,5.2,6.8,2.5,16664.000000000000000,326.995187182287680,0.019622850887079
555.00000,17031390400,Census Tract 3904,326306.00000,0.00000,+41.8059243,-87.6040582,1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois",1625,118,406,115,1219,143,38.8,7.4,45.1,1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois",3199,378,1286,238,1913,295,8.9,3,12.4,7,6.6,3.7,7.3,3.6,7.5,5,7.1,3.7,8.3,2.8,4.9,4.6,10.6,5.1,5.5,2.5,6281.000000000000000,4.351694089459435,0.000692834594724
556.00000,17031390500,Census Tract 3905,326518.00000,0.00000,+41.8059781,-87.5991987,1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois",729,111,47,37,682,111,21.3,9.7,46.8,1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois",1458,301,508,192,950,197,5.4,3.8,6.7,6.6,4.7,4.2,2.6,2.3,0,6.2,4,3.7,1.8,1.8,0,6.2,2.7,2.7,3.5,3.3,12541.000000000000000,704.189999000079979,0.056151024559451
564.00000,17031410200,Census Tract 4102,64826.00000,0.00000,+41.8016709,-87.5942651,1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois",640,115,59,44,581,125,13.3,5.6,61,1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois",1089,245,553,167,536,142,5.4,3.7,6.5,6.6,4.3,5.1,1.5,2,2.9,4.1,0,5.9,5.8,5.1,0,5.7,11.8,9.8,0.9,1.6,3277.000000000000000,1352.156065389513969,0.412620099294939
565.00000,17031410500,Census Tract 4105,263156.00000,0.00000,+41.7978296,-87.6037435,1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois",1154,119,204,88,950,127,18.1,5.5,22.5,1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois",2583,440,1072,261,1511,282,3.3,2.4,5.8,5.2,1.6,1.5,6.5,3.6,6.5,4.5,6.4,4.1,4,2.7,1.3,1.6,5.9,4.5,9.2,4.4,13298.000000000000000,68.471264195199922,0.005148989637179
566.00000,17031410600,Census Tract 4106,252244.00000,0.00000,+41.7979687,-87.5989422,1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois",936,134,76,81,860,130,22,8.2,30.3,1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois",2153,334,918,192,1235,240,1.9,2,2.5,2.8,1.4,1.8,6,5.2,0,3.5,10.4,9,6.1,4.5,6.2,5.7,6,4.3,6.9,3.4,12760.000000000000000,1827.278383345343173,0.143203635058412
1391.00000,17031836100,Census Tract 8361,860471.00000,0.00000,+41.7998052,-87.6186826,1400000US17031836100,17031836100,"Census Tract 8361, Cook County, Illinois",699,111,316,105,383,107,19.2,8.5,18.7,1400000US17031836100,17031836100,"Census Tract 8361, Cook County, Illinois",1849,316,809,219,1040,170,7.6,4.6,11.2,7.5,4.7,5.2,4.8,3,7.4,6.2,2.8,4.4,13.5,5.4,21.3,13.4,7.5,5.6,8.8,4.1,43524.000000000000000,0.000000000000000,0.000000000000000
1393.00000,17031836300,Census Tract 8363,137523.00000,0.00000,+41.8015324,-87.6017585,1400000US17031836300,17031836300,"Census Tract 8363, Cook County, Illinois",529,89,94,58,435,89,33.6,12.8,23.4,1400000US17031836300,17031836300,"Census Tract 8363, Cook County, Illinois",1176,273,647,244,529,87,2.7,3.2,1.7,2.8,4,4.3,3.7,2.8,3.2,3.5,4.3,3.7,6.6,4.1,7.3,6,5.9,5,10.2,5.3,6961.000000000000000,438.042842680235196,0.062928148639597
416.00000,17031230800,Census Tract 2308,204403.00000,0.00000,+41.9058396,-87.7149530,1400000US17031230800,17031230800,"Census Tract 2308, Cook County, Illinois",377,65,29,31,348,70,34,14.1,0,1400000US17031230800,17031230800,"Census Tract 2308, Cook County, Illinois",1381,309,639,163,742,213,2,2,2.5,2.8,1.6,2.7,10,6.9,8.8,6.1,11.1,10.6,7,4.8,7.5,7.6,6.5,5.5,4.9,2.7,10349.000000000000000,3235.132944978773594,0.312603434629314
417.00000,17031230900,Census Tract 2309,451725.00000,0.00000,+41.9066918,-87.7103505,1400000US17031230900,17031230900,"Census Tract 2309, Cook County, Illinois",1805,127,443,126,1362,165,27.9,6.6,30.9,1400000US17031230900,17031230900,"Census Tract 2309, Cook County, Illinois",5416,569,2594,353,2822,322,10.9,3,11.8,4.8,10,3.8,7.5,2.4,7.9,3.6,7.1,3.7,5.6,2.2,7.5,3.5,3.9,2.7,7.2,2.3,22851.000000000000000,6270.011248812079430,0.274386733570175
418.00000,17031231100,Census Tract 2311,176381.00000,0.00000,+41.8992542,-87.7150684,1400000US17031231100,17031231100,"Census Tract 2311, Cook County, Illinois",406,65,59,45,347,78,30.8,16.2,37.3,1400000US17031231100,17031231100,"Census Tract 2311, Cook County, Illinois",1216,338,515,197,701,197,3,2.5,5.4,4.7,1.1,1.9,7.2,4.6,8.2,8.6,6.4,6.5,8,6.1,10.7,10.2,6,6,10.1,8.9,8919.000000000000000,4241.525180995464325,0.475560621257480
427.00000,17031240900,Census Tract 2409,958058.00000,42315.00000,+41.9048448,-87.6986233,1400000US17031240900,17031240900,"Census Tract 2409, Cook County, Illinois",404,82,113,62,291,93,44.3,18.3,62.8,1400000US17031240900,17031240900,"Census Tract 2409, Cook County, Illinois",1098,344,475,196,623,204,6.7,5.1,0,6.6,11.9,8,3.8,4.3,8.8,9.4,0,5.1,4.1,4.5,9.5,9.9,0,5.1,13,8.6,50574.000000000000000,10869.982019633054733,0.214932218524006
442.00000,17031242700,Census Tract 2427,175572.00000,0.00000,+41.8974254,-87.6993742,1400000US17031242700,17031242700,"Census Tract 2427, Cook County, Illinois",741,72,200,85,541,105,18.5,8.3,14.5,1400000US17031242700,17031242700,"Census Tract 2427, Cook County, Illinois",2081,333,948,194,1133,254,6.5,3.2,6,4.8,6.9,5,6.7,3.2,3.5,3.4,9.4,4.5,17.2,5.4,24.4,11.8,11.2,5.4,5.3,2.9,8837.000000000000000,616.519068744033575,0.069765652228588
1396.00000,17031836600,Census Tract 8366,634181.00000,0.00000,+41.8986973,-87.7088059,1400000US17031836600,17031836600,"Census Tract 8366, Cook County, Illinois",933,121,321,107,612,128,22.6,8.6,15,1400000US17031836600,17031836600,"Census Tract 8366, Cook County, Illinois",3053,620,1544,397,1509,324,6.2,2.6,8.1,4.2,4.2,3.5,10.4,6,17.1,11.3,3.6,3.4,14.4,5.9,15,7.3,13.7,6.4,5.3,2.6,32061.000000000000000,11106.828870110213757,0.346428023770631
794.00000,17031711400,Census Tract 7114,745157.00000,0.00000,+41.7336614,-87.6521168,1400000US17031711400,17031711400,"Census Tract 7114, Cook County, Illinois",872,84,220,86,652,99,54.2,8.2,55,1400000US17031711400,17031711400,"Census Tract 7114, Cook County, Illinois",2390,407,1147,273,1243,211,4.3,2.3,1.8,1.7,6.5,3.9,3.9,2.5,2.9,3.1,4.9,3.3,5.5,2.7,7.6,3.8,3.5,2.8,12.7,4.5,37668.000000000000000,12308.012889884412289,0.326749837790284
803.00000,17031730100,Census Tract 7301,656951.00000,0.00000,+41.7251952,-87.6384256,1400000US17031730100,17031730100,"Census Tract 7301, Cook County, Illinois",936,70,145,84,791,106,41.5,7.2,24.1,1400000US17031730100,17031730100,"Census Tract 7301, Cook County, Illinois",2702,218,1280,162,1422,153,4.8,2.8,8.1,5.2,1.8,2,4.9,3.3,4.8,4.9,5,4.1,9.7,3.4,11.2,6.1,8.3,3.9,7.9,3.7,33212.000000000000000,11410.437233511358500,0.343563688832692
804.00000,17031730201,Census Tract 7302.01,998832.00000,0.00000,+41.7268625,-87.6579016,1400000US17031730201,17031730201,"Census Tract 7302.01, Cook County, Illinois",2373,169,523,185,1850,218,45.1,6.9,23.5,1400000US17031730201,17031730201,"Census Tract 7302.01, Cook County, Illinois",5984,775,2601,543,3383,454,7.8,3.7,8.8,5.7,7.1,4,5.8,2.5,5.3,4.4,6.3,3.3,8.2,3,10.9,6.2,6.1,2.9,5,2.2,50547.000000000000000,17651.648219674825668,0.349212578781626
805.00000,17031730202,Census Tract 7302.02,872692.00000,0.00000,+41.7264299,-87.6485425,1400000US17031730202,17031730202,"Census Tract 7302.02, Cook County, Illinois",1054,74,249,101,805,126,62.1,10.9,73.9,1400000US17031730202,17031730202,"Census Tract 7302.02, Cook County, Illinois",3642,480,1716,359,1926,268,4.2,2.8,6.2,5,2.3,2.4,5.7,3.6,3,3,8.1,5.7,7.7,3.7,6.2,6.1,9,4.3,9.4,4.1,44171.000000000000000,31449.714637219905853,0.711999154133253
807.00000,17031730400,Census Tract 7304,1285204.00000,0.00000,+41.7178408,-87.6526479,1400000US17031730400,17031730400,"Census Tract 7304, Cook County, Illinois",1399,81,189,71,1210,99,50.2,6.9,37.6,1400000US17031730400,17031730400,"Census Tract 7304, Cook County, Illinois",3557,361,1668,252,1889,223,4.6,2.6,4.7,3.9,4.6,2.4,4.9,1.9,7.6,3.8,2.5,2.3,4.6,2.6,5.5,3.5,3.9,3.3,5.9,2.8,64987.000000000000000,30683.751344040036201,0.472152143413914
808.00000,17031730500,Census Tract 7305,1317608.00000,0.00000,+41.7142653,-87.6381377,1400000US17031730500,17031730500,"Census Tract 7305, Cook County, Illinois",1647,91,198,74,1449,119,47.9,4.9,35.4,1400000US17031730500,17031730500,"Census Tract 7305, Cook County, Illinois",4569,429,2047,302,2522,318,3,1.7,3.3,2.8,2.8,2.1,5.4,2.6,6.4,5,4.5,2.8,6.6,2.7,8,4.1,5.4,2.8,10.4,5.2,50323.000000000000000,10963.706349633790524,0.217866708058617
587.00000,17031430500,Census Tract 4305,342833.00000,0.00000,+41.7643139,-87.5812700,1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois",1791,168,667,145,1124,177,28.1,6.5,26.7,1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois",3583,558,1619,391,1964,291,7.3,3.1,9.1,4,5.8,4.1,5.9,2.7,5.3,3.4,6.5,3.7,11.4,4.4,14.9,5.3,8.5,5.1,8.6,2.9,17290.000000000000000,809.113352498489121,0.046796608010323
559.00000,17031400300,Census Tract 4003,1385442.00000,79000.00000,+41.7897197,-87.6114331,1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois",549,97,225,79,324,101,39.9,12,39.6,1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois",1500,379,694,219,806,206,3.2,4.5,3.5,5,3,4.2,10.7,6.3,7.1,6.9,13.9,7.1,6.1,3.7,7.6,6.7,4.7,5,7.6,4.1,74099.000000000000000,0.008560186082905,0.000000115523638
572.00000,17031411200,Census Tract 4112,402991.00000,0.00000,+41.7905618,-87.5940171,1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois",718,97,21,26,697,102,28.6,7.7,100,1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois",1582,243,795,130,787,154,1.7,2.9,1.6,2.9,1.8,2.9,4.4,2.8,7.4,4.1,1.4,2.4,7.1,3.5,7.9,5.7,6.4,4.5,8.5,3.1,20372.000000000000000,2889.382787196431309,0.141831081248598
576.00000,17031420400,Census Tract 4204,245128.00000,0.00000,+41.7831699,-87.6035584,1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois",782,87,144,77,638,95,34.1,8.8,29.9,1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois",1516,299,625,117,891,243,5.8,3.9,7.5,6.7,4.6,5.4,2.5,2.6,5.8,6.3,0.2,1.4,8.4,3.7,5.8,7.1,10.2,5.8,7.1,5.3,12420.000000000000000,934.939374334120657,0.075276922249124
577.00000,17031420500,Census Tract 4205,245980.00000,0.00000,+41.7831002,-87.6084261,1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois",1109,129,302,98,807,126,41.5,8.8,30.8,1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois",2303,355,963,191,1340,284,9,4.7,8.9,5.6,9.1,6.6,6.5,3.5,2.9,4.1,9,6.1,8.4,3.4,11.5,7.3,6.1,4.8,9.9,4.3,12419.000000000000000,474.968011235096355,0.038245270250028
1392.00000,17031836200,Census Tract 8362,813724.00000,0.00000,+41.7904691,-87.6012847,1400000US17031836200,17031836200,"Census Tract 8362, Cook County, Illinois",171,46,0,119,171,46,22.8,15.5,,1400000US17031836200,17031836200,"Census Tract 8362, Cook County, Illinois",1256,292,531,196,725,232,3.3,3.6,0,5.9,5.7,6,2.3,2.5,2.3,3.1,2.3,2.5,1,1.5,2.4,3.7,0,4.4,43.9,11.9,39598.000000000000000,548.603749520268138,0.013854329752014
676.00000,17031580501,Census Tract 5805.01,492117.00000,0.00000,+41.8199860,-87.6994962,1400000US17031580501,17031580501,"Census Tract 5805.01, Cook County, Illinois",1447,134,253,124,1194,169,29.3,10.4,44.7,1400000US17031580501,17031580501,"Census Tract 5805.01, Cook County, Illinois",5802,829,2939,467,2863,495,7.9,3.5,13.7,5.8,2,2.4,8.5,3.4,9.6,5.8,7.3,4.3,10.4,3.7,10.4,5.5,10.3,4.5,13.4,4.3,3264.000000000000000,0.569609324170239,0.000174512660591
506.00000,17031300600,Census Tract 3006,328182.00000,0.00000,+41.8479904,-87.7173343,1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois",796,97,191,91,605,105,23.1,7.7,6.8,1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois",3474,549,1939,394,1535,253,11.2,3.6,13.3,5.9,8.5,4.8,7.2,3.2,4.2,2.5,10.9,6.3,12.4,4.9,12.2,7,12.6,5.9,8.5,3.8,16588.000000000000000,5557.751111999154091,0.335046486134504
276.00000,17031081402,Census Tract 814.02,589626.00000,0.00000,+41.8910215,-87.6129310,1400000US17031081402,17031081402,"Census Tract 814.02, Cook County, Illinois",2513,196,67,78,2446,212,24.9,4.3,100,1400000US17031081402,17031081402,"Census Tract 814.02, Cook County, Illinois",3776,336,1815,245,1961,222,1.9,1.5,2.1,2.5,1.6,1.7,2,1.4,2.6,1.7,1.4,1.7,1.9,1.5,3.4,3.1,0.6,0.9,1.1,0.8,29848.000000000000000,0.000000000000000,0.000000000000000
183.00000,17031031100,Census Tract 311,549967.00000,0.00000,+41.9726684,-87.6638662,1400000US17031031100,17031031100,"Census Tract 311, Cook County, Illinois",2137,180,75,44,2062,191,17.3,5.7,48,1400000US17031031100,17031031100,"Census Tract 311, Cook County, Illinois",4502,624,2467,480,2035,315,3.4,2.3,3.2,3,3.6,3.1,2.8,1.9,4.6,3.4,0.5,0.9,4.2,2.5,6.7,4.3,1.2,1.3,2.7,1.8,27834.000000000000000,0.000000000000000,0.000000000000000
542.00000,17031380100,Census Tract 3801,438048.00000,0.00000,+41.8202019,-87.6100974,1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois",1056,91,409,105,647,112,39.6,8.6,42.8,1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois",2248,316,1101,216,1147,205,6.3,3.6,10.4,4.7,2.4,4.1,8.4,4.4,10,6.3,6.9,4,4.6,2.5,2.4,3,6.8,3.4,7.4,3.8,11227.000000000000000,157.659713336919339,0.014042906683613
543.00000,17031380200,Census Tract 3802,215130.00000,0.00000,+41.8205740,-87.6149861,1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois",1097,100,256,79,841,111,67.8,7.7,58.2,1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois",1692,255,707,173,985,185,4.5,3.7,1.3,2.4,6.8,5.4,4.7,2.4,8.5,6.2,2,2.7,6.7,2.8,8.3,7.9,5.5,3.3,2.8,3.2,10889.000000000000000,871.610793227329850,0.080045072387486
546.00000,17031381200,Census Tract 3812,258553.00000,0.00000,+41.8085114,-87.6139992,1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois",1059,106,224,95,835,132,26,7.5,27.2,1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois",2101,400,1024,281,1077,211,6,5.8,7.3,7.7,4.7,5.3,4.7,3.3,7.3,6.4,2.1,2.3,10.5,5.2,8.4,9.2,12.4,5.4,7.8,4.9,5768.000000000000000,0.000642451924510,0.000000111382095
554.00000,17031390300,Census Tract 3903,327050.00000,0.00000,+41.8132006,-87.6042089,1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois",1310,130,366,111,944,154,21.1,6.1,26.2,1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois",2661,437,1279,265,1382,265,11,4.4,12.4,6.8,9.8,6.7,10.7,2.9,12.5,7.1,9.1,5,8.6,5.8,4,4,12.9,8.3,4.4,3.4,0.000000000000000,0.000000000000000,
1388.00000,17031835800,Census Tract 8358,284425.00000,0.00000,+41.8130462,-87.6187192,1400000US17031835800,17031835800,"Census Tract 8358, Cook County, Illinois",571,107,180,83,391,103,13.7,9,20,1400000US17031835800,17031835800,"Census Tract 8358, Cook County, Illinois",1389,298,759,183,630,147,9.4,4.6,17.1,8.4,0,5,5,5.7,3.4,5.3,6.8,6.4,9,3.7,9,6.6,9,7.4,10.2,4.7,12707.000000000000000,838.718465401844014,0.066004443645380
1389.00000,17031835900,Census Tract 8359,647443.00000,0.00000,+41.8201664,-87.6214989,1400000US17031835900,17031835900,"Census Tract 8359, Cook County, Illinois",1272,137,481,115,791,152,38.9,8.2,48.9,1400000US17031835900,17031835900,"Census Tract 8359, Cook County, Illinois",3110,497,1402,305,1708,293,8.1,3.2,10.8,7.4,5.8,3.1,7.9,3.7,11.3,7.3,5,3.5,9.7,5.1,9.6,7.8,9.9,4.8,8,5,32774.000000000000000,8080.252664960920811,0.246544598308443
1390.00000,17031836000,Census Tract 8360,505739.00000,0.00000,+41.8140036,-87.6116844,1400000US17031836000,17031836000,"Census Tract 8360, Cook County, Illinois",898,122,228,105,670,114,24.8,7.7,15.4,1400000US17031836000,17031836000,"Census Tract 8360, Cook County, Illinois",2225,428,970,278,1255,254,8.3,4.6,5.8,5.1,10.2,6.8,6.9,3.8,9.8,6.8,4.6,3.6,10.9,5.6,13.2,9.6,9.2,5,5.3,3.4,9160.000000000000000,158.955013236168156,0.017353167383861
1394.00000,17031836400,Census Tract 8364,799111.00000,867001.00000,+41.8190118,-87.5951761,1400000US17031836400,17031836400,"Census Tract 8364, Cook County, Illinois",1495,107,477,112,1018,118,27.1,5.5,30.2,1400000US17031836400,17031836400,"Census Tract 8364, Cook County, Illinois",3223,373,1326,238,1897,270,9.4,3.9,15.2,5.9,5.4,5.1,11.1,3.4,6.8,4.6,14.1,6.6,5.4,2.2,5.4,3.8,5.4,3,3.8,2.2,0.000000000000000,0.000000000000000,
1452.00000,17031843600,Census Tract 8436,410894.00000,0.00000,+41.8067653,-87.6089488,1400000US17031843600,17031843600,"Census Tract 8436, Cook County, Illinois",1210,98,487,138,723,144,28.1,6.8,23.8,1400000US17031843600,17031843600,"Census Tract 8436, Cook County, Illinois",2970,382,1461,258,1509,228,11.1,3.5,17.7,6.1,4.8,3.9,5.4,3.1,1.3,2.3,9.3,6.3,10.1,3.5,15.3,6.4,5,3.8,10.9,3.2,11354.000000000000000,0.000000000000000,0.000000000000000
545.00000,17031380700,Census Tract 3807,244481.00000,0.00000,+41.8138060,-87.6237680,1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois",438,115,128,80,310,106,35.6,15.2,44.5,1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois",1326,425,585,224,741,272,10.3,6.4,0,5.4,18.5,10.3,3.6,3.4,4.3,5.2,3.1,3.5,1.7,1.8,3.8,4,0,4.3,3.2,3.8,12379.000000000000000,1682.278948280960321,0.135897806630662
