,GEOID,weight_max,weight_median,total_pop,pov_rate,pop_vulnerable,uninsured_rate,vulner_rate,max_composite,med_composite
92,17031063303,241459.6441355541,125907.28217796615,1292,1.0487616099071206,656,1.0193498452012384,0.5077399380804953,131064.75644537655,68342.71346846803
93,17031063400,50830.92627146443,42794.791521899824,2060,1.1155339805825242,105,1.0378640776699029,0.050970873786407765,2999.6693592829047,2525.4354835002778
94,17031070101,1446304.350856909,653596.4332642972,3671,1.1114137837101608,721,1.023154453827295,0.19640424952329066,323018.6149102784,145974.67985092103
95,17031070102,150451.95753897683,68032.92794097502,2779,1.0962881293642044,233,1.0962881293642044,0.08384310903202591,15160.53893680896,6855.449871877315
96,17031070103,87478.72503239004,37991.368804485115,1562,1.1587708066581306,201,1.0992317541613317,0.12868117797695264,14338.518584721312,6227.113477710323
97,17031070200,349779.42159719544,181772.58558705263,3985,1.1372907949790796,487,1.0372978612415231,0.12220828105395232,50427.785546234205,26206.198530239348
98,17031070300,140365.80446894848,66800.01726612028,3490,1.1578796561604585,329,1.0455587392550143,0.09426934097421204,16019.304251511561,7623.579009436947
99,17031070400,132219.67412983128,5903.9395358404845,3400,1.11,801,1.0311764705882354,0.23558823529411765,35653.78612770792,1592.0308298073733
100,17031070500,131622.65689656706,6003.815853488712,3183,1.0572012257405516,710,1.0286006128702758,0.22306000628338046,31926.903525227757,1456.3089217094087
101,17031070600,170124.03705702192,9528.760996023779,3366,1.0276292335115864,446,1.0032679738562091,0.1325014854426619,23240.198141689434,1301.699027505262
102,17031070700,300578.15373960935,15808.41439758816,4342,1.14163979732842,744,1.0426070935052971,0.171349608475357,61304.21054697284,3224.194282206855
103,17031071000,289995.5631454934,25166.252926453355,4079,1.116331096196868,241,1.0556508948271635,0.059083108605050255,20191.474427741072,1752.2466443791986
104,17031071100,287819.40030203963,78623.39603070659,2898,1.134872417982989,388,1.043823326432022,0.13388543823326432,45648.5983834971,12469.791213469258
105,17031071200,413969.5399606142,178916.16101642352,1993,1.119919719016558,304,1.0190667335674861,0.15253386853988962,72064.96630663249,31146.22181281095
106,17031071300,391965.6084661486,170227.7894927959,3809,1.1006339144215531,440,1.0595956944079812,0.11551588343397218,52804.71983432544,22932.70260969827
107,17031071400,1669476.4379677046,722307.4459519958,4703,1.1575590048904953,847,1.0635764405698491,0.180097809908569,370169.44863386307,160155.68889230196
108,17031071500,1543300.5368299435,542577.6459032474,5977,1.0496904801740004,705,1.0281077463610506,0.11795214990798059,196451.9112395242,69066.5317543915
109,17031071600,205281.32253515034,89152.17305942351,1712,1.1191588785046729,375,1.0186915887850467,0.21904205607476634,51263.87239673711,22263.523866510262
110,17031071700,137876.71342616717,34497.030096444905,1780,1.0325842696629213,256,1.056741573033708,0.14382022471910114,21637.405470735535,5413.722224621025
111,17031071800,199040.78122021916,59522.641150288604,2841,1.049982400563182,464,1.025695177754312,0.1633227736712425,35009.7611433722,10469.580336848954
112,17031080100,50998.95852570154,3674.9633479278864,6823,1.070350285798036,2068,1.0831012750989302,0.3030924813132053,17919.73021013666,1291.2881680479848
113,17031080201,70483.34387198358,5078.999902290144,3246,1.0449784349969193,879,1.1232285890326557,0.2707948243992606,22402.801777280263,1614.3364061230336
114,17031080300,75889.96799663261,5468.598946437184,4748,1.0996208930075821,688,1.028854254422915,0.14490311710193765,12441.104509917084,896.5007208655871
115,17031080400,52227.119182066686,5740.658078298713,4074,1.4402390438247012,616,1.0569464899361807,0.15120274914089346,12021.075907713757,1321.3228606174916
116,17031081201,12741.937446777367,483.1422777771134,4381,1.0788627935723114,1027,1.0219128052955946,0.2344213649851632,3293.1591251435525,124.86832614350553
117,17031081202,40377.25567338464,2321.1467585863898,3009,1.0325689597873047,1222,1.044865403788634,0.4061149883682286,17691.523398644767,1017.0236066412018
118,17031081300,31886.09775736714,1209.0407729802787,5161,1.0939740360395271,2019,1.021701220693664,0.39120325518310406,13942.310812004851,528.6574221012337
119,17031081401,44336.51376512862,1681.1292896904188,2251,1.1058344640434192,635,1.0297645490892937,0.2820968458462905,14242.5524937019,540.0418328774326
120,17031081402,92770.99222559769,3517.6431121826154,4742,1.079924082665542,658,1.0350063264445382,0.13876001687051878,14388.409057532639,545.5723475870107
121,17031081403,351763.0652251987,14167.992449093155,7544,1.0616383881230116,879,1.0515641569459173,0.11651643690349947,45756.18643364186,1842.9260146346292
122,17031081500,111687.94371132556,5054.180748809553,5015,1.1037660256410255,921,1.044666001994018,0.18364905284147556,23650.99799751359,1070.271461690856
123,17031081600,52267.68606304862,2454.7544112556907,3816,1.124475890985325,492,1.0078616352201257,0.1289308176100629,7637.321500311874,358.6871747192668
124,17031081700,104215.7363862087,5260.089286997895,3338,1.0766926303175555,179,1.017974835230677,0.053624925104853206,6125.32001031748,309.1637720267415
125,17031081800,616964.9812691801,54185.97324929791,8265,1.0427102238354506,710,1.0421052631578946,0.08590441621294616,57590.55001932775,5057.985619119178
126,17031081900,189008.72510872662,19269.77930057631,1007,1.221449851042701,131,1.1171797418073486,0.1300893743793446,33552.305743369354,3420.71788658573
127,17031090100,1612843.9288358688,556589.9339420142,3293,1.008806559368357,786,1.0212572122684482,0.23868812632857578,396612.31313606334,136870.29304089327
128,17031090200,3184657.3977703024,991676.9325528112,6556,1.0129652226967663,1167,1.0567419158023186,0.17800488102501524,606817.502673549,188958.13411263074
129,17031090300,622168.5094889611,205705.09788476184,1301,1.0453497309761721,349,1.0345887778631822,0.2682551883166795,180503.4601192566,59679.1405641347
130,17031100100,2182198.7500562775,833446.8956198383,5095,1.0947988223748772,1326,1.0822374877330716,0.2602551521099117,672900.0079284012,257000.6158495083
131,17031100200,4379757.222976217,1236719.2997012637,6548,1.0545083254791077,1536,1.077913917687716,0.23457544288332316,1167795.1703748591,329752.2560666273
132,17031100300,6501854.944165226,2372387.511839322,5943,1.084820639688991,1903,1.0499470525944228,0.32020864883055694,2371350.0758802462,865254.8164375906
133,17031100400,1973778.9687646134,823367.3531524395,3061,1.0437765436131983,680,1.0156811499509963,0.22214962430578242,464845.922252698,193911.7614919489
134,17031100500,5616421.826251984,1984530.6906740402,5611,1.0383175904473356,1438,1.0035644270183568,0.25628230261985385,1499870.6472408948,529970.7578191349
135,17031100600,4061012.4753476973,1236793.094857998,5030,1.05398406374502,1053,1.0667992047713717,0.20934393638170976,955897.7457527114,291121.4231707224
136,17031100700,2806536.9986293283,616974.1408273124,4714,1.0866695059625213,1237,1.077428935086975,0.2624098430207891,862257.5545747104,189554.1067747932
137,17031110100,2098091.1690043383,945444.213425361,5248,1.1065167682926829,1378,1.1389100609756098,0.2625762195121951,694268.0444312661,312851.8507063621
138,17031110200,239865.09361786643,73335.47877137629,3057,1.0958456002616945,717,1.1409878966306837,0.23454367026496564,70343.04670962365,21506.42651200372
139,17031110300,1519608.6452593645,179211.35084122757,5241,1.0637282961266934,1046,1.1064682312535776,0.1995802327800038,356959.4974734859,42097.15043238034
140,17031110400,1370736.8798538737,230675.50236558006,4442,1.0684376407023863,968,1.1461053579468707,0.2179198559207564,365783.93133835384,61556.22815643991
141,17031110501,740471.2846411159,239867.24088507696,5232,1.0369519433275896,876,1.0850086157380816,0.16743119266055045,139487.8591522038,45185.5036188496
142,17031110502,1071781.1761089945,318455.18159773434,3535,1.1734087694483735,897,1.1592644978783593,0.25374823196605373,369948.28264929703,109921.64273733333
143,17031120100,4090837.9125260017,1544149.5071153655,3820,1.0295811518324607,819,1.0353403141361257,0.21439790575916232,934924.4541531196,352901.57320831413
144,17031120200,3486974.747000334,1310804.9073374593,4613,1.0199436375460655,1251,1.0355517017125515,0.27119011489269457,998781.7934451813,375456.7128234861
